/dlm_data_19700101_015508.gdat:
Parameter ID, Timestamp, Data
6, 6148, 16032568.000000
11, 6099, 197402.031250
10, 6099, -16032192.000000
9, 6099, -8016096.000000
7, 6098, -56.000000
8, 6098, -10352.000000
6, 6098, 16032192.000000
7, 6048, -8.000000
8, 6048, -10256.000000
6, 6048, 16031808.000000
11, 5999, 197393.125000
10, 5999, -16031432.000000
9, 5999, -8015716.000000
7, 5948, 88.000000
8, 5948, -10064.000000
6, 5948, 16031040.000000
11, 5899, 197384.031250
10, 5899, -16030656.000000
9, 5899, -8015328.000000
7, 5898, -120.000000
8, 5898, -9968.000000
6, 5898, 16030656.000000
7, 5848, -72.000000
8, 5848, -9872.000000
6, 5848, 16030272.000000
11, 5799, 197375.125000
10, 5799, -16029896.000000
9, 5799, -8014948.000000
8, 5798, -9778.000000
7, 5798, -25.000000
6, 5798, 16029896.000000
7, 5748, 23.000000
8, 5748, -9682.000000
6, 5748, 16029512.000000
11, 5699, 197366.218750
10, 5699, -16029136.000000
9, 5699, -8014568.000000
7, 5698, 70.000000
8, 5698, -9588.000000
6, 5698, 16029136.000000
7, 5648, 118.000000
8, 5648, -9492.000000
6, 5648, 16028752.000000
11, 5599, 197357.218750
10, 5599, -16028368.000000
9, 5599, -8014184.000000
7, 5548, -41.000000
8, 5548, -9298.000000
6, 5548, 16027976.000000
11, 5499, 197348.218750
10, 5499, -16027600.000000
9, 5499, -8013800.000000
7, 5448, 55.000000
8, 5448, -9106.000000
6, 5448, 16027208.000000
11, 5399, 197339.218750
10, 5399, -16026832.000000
9, 5399, -8013416.000000
7, 5398, 102.000000
8, 5398, -9012.000000
6, 5398, 16026832.000000
7, 5348, -106.000000
8, 5348, -8916.000000
6, 5348, 16026448.000000
11, 5299, 197330.312500
10, 5299, -16026072.000000
9, 5299, -8013036.000000
7, 5298, -59.000000
8, 5298, -8822.000000
6, 5298, 16026072.000000
7, 5248, -10.000000
8, 5248, -8724.000000
6, 5248, 16025680.000000
11, 5199, 197321.312500
10, 5199, -16025304.000000
9, 5199, -8012652.000000
8, 5198, -8630.000000
7, 5198, 37.000000
6, 5198, 16025304.000000
7, 5148, 85.000000
8, 5148, -8534.000000
6, 5148, 16024920.000000
7, 5098, -123.000000
8, 5098, -8438.000000
6, 5098, 16024536.000000
7, 5048, -75.000000
8, 5048, -8342.000000
6, 5048, 16024152.000000
11, 4999, 197303.406250
10, 4999, -16023776.000000
9, 4999, -8011888.000000
7, 4998, -28.000000
8, 4998, -8248.000000
6, 4998, 16023776.000000
11, 4899, 197294.312500
10, 4899, -16023000.000000
9, 4899, -8011500.000000
8, 4898, -8054.000000
7, 4898, 69.000000
6, 4898, 16023000.000000
7, 4848, 117.000000
8, 4848, -7958.000000
6, 4848, 16022616.000000
11, 4799, 197285.406250
10, 4799, -16022240.000000
9, 4799, -8011120.000000
7, 4798, -92.000000
8, 4798, -7864.000000
6, 4798, 16022240.000000
11, 4699, 197276.406250
10, 4699, -16021472.000000
9, 4699, -8010736.000000
7, 4698, 4.000000
8, 4698, -7672.000000
6, 4698, 16021472.000000
7, 4648, 53.000000
8, 4648, -7574.000000
6, 4648, 16021080.000000
11, 4599, 197267.406250
10, 4599, -16020704.000000
9, 4599, -8010352.000000
7, 4548, -107.000000
8, 4548, -7382.000000
6, 4548, 16020312.000000
11, 4499, 197258.406250
10, 4499, -16019936.000000
9, 4499, -8009968.000000
7, 4448, -11.000000
8, 4448, -7190.000000
6, 4448, 16019544.000000
11, 4399, 197249.406250
10, 4399, -16019168.000000
9, 4399, -8009584.000000
7, 4398, 36.000000
8, 4398, -7096.000000
6, 4398, 16019168.000000
7, 4348, 84.000000
8, 4348, -7000.000000
6, 4348, 16018784.000000
7, 8248, -62.000000
8, 8248, -14460.000000
6, 8248, 16048624.000000
11, 8200, 197590.281250
10, 8200, -16048256.000000
9, 8200, -8024128.000000
7, 8198, -15.000000
8, 8198, -14366.000000
6, 8198, 16048248.000000
7, 8148, 34.000000
8, 8148, -14268.000000
6, 8148, 16047856.000000
11, 8100, 197581.281250
10, 8100, -16047488.000000
9, 8100, -8023744.000000
7, 8098, 81.000000
8, 8098, -14174.000000
6, 8098, 16047480.000000
7, 8048, -127.000000
8, 8048, -14078.000000
6, 8048, 16047096.000000
11, 8000, 197572.375000
10, 8000, -16046728.000000
9, 8000, -8023364.000000
7, 7998, -80.000000
8, 7998, -13984.000000
6, 7998, 16046720.000000
7, 7948, -32.000000
8, 7948, -13888.000000
6, 7948, 16046336.000000
11, 7900, 197563.281250
10, 7900, -16045952.000000
9, 7900, -8022976.000000
7, 7898, 16.000000
8, 7898, -13792.000000
6, 7898, 16045952.000000
7, 7848, 64.000000
8, 7848, -13696.000000
6, 7848, 16045568.000000
11, 7799, 197554.375000
10, 7799, -16045192.000000
9, 7799, -8022596.000000
7, 7798, 111.000000
8, 7798, -13602.000000
6, 7798, 16045192.000000
7, 7748, -97.000000
8, 7748, -13506.000000
6, 7748, 16044808.000000
11, 7699, 197545.468750
10, 7699, -16044432.000000
9, 7699, -8022216.000000
7, 7698, -50.000000
8, 7698, -13412.000000
6, 7698, 16044432.000000
7, 7648, -1.000000
8, 7648, -13314.000000
6, 7648, 16044040.000000
11, 7599, 197536.468750
10, 7599, -16043664.000000
9, 7599, -8021832.000000
8, 7598, -13220.000000
7, 7598, 46.000000
6, 7598, 16043664.000000
7, 7548, 94.000000
8, 7548, -13124.000000
6, 7548, 16043280.000000
11, 7499, 197527.562500
10, 7499, -16042904.000000
9, 7499, -8021452.000000
7, 7498, -115.000000
8, 7498, -13030.000000
6, 7498, 16042904.000000
7, 7448, -67.000000
8, 7448, -12934.000000
6, 7448, 16042520.000000
7, 7398, -18.000000
8, 7398, -12836.000000
6, 7398, 16042128.000000
7, 7348, 30.000000
8, 7348, -12740.000000
6, 7348, 16041744.000000
11, 7299, 197509.562500
10, 7299, -16041368.000000
9, 7299, -8020684.000000
7, 7298, 77.000000
8, 7298, -12646.000000
6, 7298, 16041368.000000
7, 7248, 125.000000
8, 7248, -12550.000000
6, 7248, 16040984.000000
11, 7199, 197500.656250
10, 7199, -16040608.000000
9, 7199, -8020304.000000
7, 7198, -84.000000
8, 7198, -12456.000000
6, 7198, 16040608.000000
7, 7148, -36.000000
8, 7148, -12360.000000
6, 7148, 16040224.000000
11, 7099, 197491.656250
10, 7099, -16039840.000000
9, 7099, -8019920.000000
8, 7098, -12264.000000
7, 7098, 12.000000
6, 7098, 16039840.000000
7, 7048, 60.000000
8, 7048, -12168.000000
6, 7048, 16039456.000000
7, 6998, 108.000000
8, 6998, -12072.000000
6, 6998, 16039072.000000
7, 6948, -100.000000
8, 6948, -11976.000000
6, 6948, 16038688.000000
11, 6899, 197473.750000
10, 6899, -16038312.000000
9, 6899, -8019156.000000
7, 6848, -4.000000
8, 6848, -11784.000000
6, 6848, 16037920.000000
11, 6799, 197464.656250
10, 6799, -16037536.000000
9, 6799, -8018768.000000
8, 6798, -11688.000000
7, 6798, 44.000000
6, 6798, 16037536.000000
7, 6748, 92.000000
